id,carat,cut,color,clarity,depth,table,price,x,y,z
20186,1.22,Very Good,G,VS1,62.2,58.0,8633,6.75,6.81,4.22
27357,2.16,Premium,I,SI1,58.5,60.0,17934,8.54,8.49,4.98
20164,1.52,Ideal,H,SI2,62.0,60.0,8620,7.31,7.37,4.55
32751,0.42,Premium,I,SI1,62.6,58.0,803,4.8,4.76,2.99
49921,0.73,Ideal,J,SI1,62.0,55.0,2184,5.75,5.86,3.6
49518,0.71,Ideal,H,SI2,61.5,56.0,2122,5.71,5.74,3.52
8333,1.0,Very Good,H,SI2,63.7,58.0,4395,6.31,6.35,4.03
35649,0.31,Premium,G,VVS2,61.8,58.0,907,4.36,4.32,2.68
33187,0.4,Very Good,H,VS1,61.3,59.0,818,4.79,4.74,2.92
46788,0.5,Good,E,VS1,58.2,61.0,1806,5.19,5.22,3.03
3527,0.9,Premium,G,SI1,60.6,60.0,3407,6.22,6.15,3.75
27675,2.48,Very Good,F,SI2,63.4,56.0,18692,8.64,8.55,5.45
4077,0.31,Good,D,SI1,63.1,57.0,571,4.3,4.32,2.72
14162,1.2,Premium,H,SI1,62.2,58.0,5746,6.78,6.72,4.2
53361,0.7,Ideal,F,VS2,61.6,57.0,2657,5.76,5.71,3.53
43283,0.3,Premium,F,SI2,61.7,62.0,506,4.27,4.25,2.63
48156,0.57,Very Good,E,VS1,62.9,56.0,1942,5.31,5.35,3.35
22211,1.07,Ideal,D,VVS2,61.3,58.0,10266,6.55,6.64,4.04
51593,0.7,Very Good,I,VVS2,62.4,61.0,2394,5.6,5.75,3.54
8414,1.02,Very Good,E,SI2,63.1,59.0,4404,6.33,6.39,4.01
19489,1.3,Ideal,H,VS2,62.8,56.0,8124,7.03,6.93,4.38
16535,1.01,Premium,E,VS2,62.5,58.0,6606,6.44,6.4,4.01
2150,0.7,Very Good,G,VS1,61.6,57.0,3127,5.69,5.73,3.52
24376,0.31,Good,F,VS2,58.2,58.0,637,4.46,4.51,2.61
36607,0.32,Very Good,G,SI1,62.8,56.0,477,4.34,4.36,2.73
36595,0.3,Ideal,F,IF,62.0,56.0,947,4.3,4.34,2.68
16130,1.14,Premium,F,SI1,61.1,58.0,6448,6.77,6.72,4.12
15226,1.25,Very Good,H,SI1,62.4,55.0,6113,6.85,6.89,4.29
36709,0.46,Ideal,F,SI1,62.5,56.0,953,4.92,4.94,3.08
28442,0.31,Ideal,G,VVS2,61.4,57.0,671,4.38,4.42,2.69
40914,0.42,Ideal,D,VS1,62.1,56.0,1179,4.78,4.82,2.98
7311,1.13,Very Good,J,VS2,62.0,59.0,4206,6.62,6.66,4.12
23021,0.35,Ideal,I,VS2,61.7,57.0,630,4.56,4.52,2.8
35727,0.3,Ideal,D,VS2,62.3,54.0,911,4.34,4.29,2.69
39341,0.52,Good,H,SI1,63.6,62.0,1073,5.11,5.04,3.23
27113,1.86,Very Good,H,VVS2,58.6,62.0,17267,8.07,8.14,4.75
1868,0.8,Very Good,E,SI2,62.6,59.0,3070,5.84,5.91,3.68
15259,1.19,Very Good,G,SI1,62.8,57.0,6127,6.71,6.77,4.23
28363,0.4,Good,H,SI1,62.0,61.0,667,4.69,4.73,2.92
10112,1.04,Premium,F,SI2,60.2,58.0,4717,6.6,6.55,3.96
51641,0.31,Good,G,VS2,63.1,58.0,544,4.3,4.35,2.73
24121,2.12,Ideal,I,SI1,62.2,57.0,12284,8.21,8.14,5.08
23098,2.02,Premium,I,SI1,62.1,58.0,11119,8.1,8.04,5.01
3772,0.72,Premium,D,VVS2,60.0,57.0,3459,5.92,5.84,3.53
10074,0.4,Good,J,VS2,64.0,57.0,591,4.67,4.7,3.0
11567,1.0,Very Good,H,SI1,61.5,59.0,5036,6.35,6.4,3.92
36387,0.43,Ideal,G,VS1,61.2,57.0,941,4.88,4.83,2.97
46178,0.57,Premium,G,VS1,60.5,58.0,1746,5.39,5.32,3.24
51314,0.31,Ideal,H,VS1,61.7,57.0,544,4.34,4.38,2.69
16612,1.24,Ideal,J,VS2,62.1,56.0,6639,6.86,6.9,4.27
41461,0.41,Ideal,G,VVS1,62.1,55.0,1230,4.79,4.74,2.96
45874,0.51,Ideal,D,VS2,61.9,55.0,1716,5.19,5.15,3.2
31434,0.3,Ideal,H,IF,62.1,57.0,764,4.29,4.31,2.67
28164,0.3,Ideal,H,VVS1,62.2,55.0,665,4.3,4.32,2.68
40731,0.37,Ideal,E,VVS2,61.6,55.0,1162,4.62,4.63,2.85
46215,0.55,Ideal,G,VS2,61.6,55.0,1752,5.31,5.25,3.25
33826,0.42,Very Good,H,VS2,59.0,57.0,843,4.92,4.95,2.91
44928,0.51,Ideal,F,VS1,61.8,54.0,1632,5.15,5.18,3.19
3112,0.92,Very Good,I,SI1,63.3,58.0,3323,6.18,6.14,3.9
13713,0.3,Ideal,E,VS2,62.3,56.0,603,4.27,4.3,2.67
46712,0.59,Ideal,D,SI1,61.3,59.0,1793,5.36,5.4,3.3
28040,0.41,Fair,H,SI1,65.4,61.0,659,4.51,4.63,2.99
47877,0.52,Premium,G,VVS2,61.1,59.0,1911,5.15,5.2,3.16
52032,0.71,Good,I,VVS2,63.6,57.0,2450,5.69,5.66,3.61
15714,0.36,Premium,G,SI2,59.3,59.0,608,4.66,4.62,2.75
16232,1.15,Ideal,G,VS2,61.4,57.0,6492,6.78,6.74,4.15
24152,2.17,Premium,G,SI2,62.2,62.0,12321,8.32,8.24,5.15
14330,1.0,Ideal,D,SI1,61.9,57.0,5804,6.39,6.41,3.96
47742,0.5,Very Good,F,VVS2,61.2,57.0,1891,5.1,5.13,3.13
36943,0.35,Ideal,J,VS1,61.5,56.0,478,4.56,4.58,2.81
30871,0.33,Ideal,G,VS2,62.5,57.0,743,4.41,4.39,2.75
2727,0.34,Ideal,E,SI1,62.6,55.0,565,4.46,4.49,2.8
47689,0.59,Premium,H,VVS1,62.0,58.0,1883,5.36,5.38,3.33
12141,1.2,Ideal,I,SI1,62.1,55.0,5174,6.83,6.79,4.23
45345,0.53,Very Good,G,VS1,62.2,59.0,1664,5.14,5.18,3.21
47634,0.51,Ideal,D,VS2,61.6,56.0,1882,5.17,5.15,3.18
27664,2.12,Premium,H,SI1,61.1,60.0,18656,8.18,8.26,5.02
1334,0.77,Very Good,H,VS1,62.8,58.0,2961,5.75,5.78,3.62
21460,1.63,Very Good,G,SI2,62.5,57.0,9556,7.54,7.57,4.72
46160,0.5,Ideal,E,VS2,61.6,55.0,1746,5.14,5.09,3.15
13430,1.06,Ideal,I,VS2,60.3,57.0,5516,6.61,6.66,4.01
46976,0.23,Very Good,F,VVS2,60.3,58.0,530,3.99,4.03,2.42
49596,0.71,Very Good,I,VVS2,61.9,58.0,2137,5.72,5.75,3.55
11851,0.9,Very Good,E,VS1,60.7,61.0,5102,6.21,6.24,3.78
33606,0.31,Very Good,G,SI1,62.4,55.0,462,4.31,4.34,2.7
51226,0.7,Premium,G,SI1,59.0,62.0,2352,5.77,5.75,3.4
34146,0.33,Ideal,H,VVS2,62.2,54.0,854,4.46,4.44,2.77
24276,1.52,Premium,D,SI1,60.2,58.0,12502,7.49,7.46,4.5
21659,1.21,Premium,G,VVS2,62.5,55.0,9757,6.84,6.8,4.26
28048,0.3,Very Good,E,VS1,63.4,55.0,660,4.26,4.29,2.71
46753,0.46,Ideal,G,VVS1,61.6,55.0,1800,5.0,5.03,3.09
46228,0.5,Ideal,D,VS2,62.5,54.0,1752,5.05,5.09,3.17
23391,0.36,Very Good,E,SI1,62.4,55.0,631,4.52,4.55,2.83
45826,0.65,Premium,G,SI1,59.9,59.0,1712,5.69,5.62,3.39
17697,1.51,Very Good,J,SI1,62.4,58.0,7136,7.27,7.32,4.55
14974,1.27,Very Good,I,VS2,63.3,63.0,6031,6.87,6.82,4.33
43487,0.51,Premium,F,SI1,61.3,59.0,1421,5.19,5.15,3.17
34340,0.3,Ideal,E,VVS1,62.0,58.0,862,4.28,4.3,2.66
37765,0.41,Ideal,E,VS2,62.4,54.0,999,4.79,4.76,2.98
2011,0.71,Ideal,E,VS2,62.2,56.0,3103,5.7,5.75,3.56
42537,0.4,Ideal,D,VVS2,62.2,55.0,1323,4.74,4.72,2.94
19790,1.07,Premium,D,VS1,62.0,60.0,8359,6.55,6.49,4.04
19370,0.27,Ideal,D,VVS2,62.6,56.0,622,4.13,4.15,2.59
9165,1.02,Premium,F,SI2,62.5,60.0,4541,6.43,6.36,4.0
46205,0.6,Very Good,D,SI1,62.2,58.0,1750,5.4,5.44,3.37
12578,1.2,Very Good,H,SI2,62.0,58.0,5280,6.76,6.91,4.24
49082,0.7,Ideal,E,SI2,62.0,56.0,2061,5.71,5.74,3.55
39346,0.38,Ideal,E,VVS2,61.8,54.2,1073,4.66,4.69,2.89
5293,0.9,Good,E,SI1,63.8,56.0,3800,6.12,6.05,3.88
9964,1.14,Very Good,J,VS1,60.0,60.0,4702,6.76,6.81,4.07
6728,0.25,Ideal,H,VVS1,62.5,56.0,577,4.06,4.03,2.53
24146,1.05,Ideal,F,VVS1,59.0,60.0,12315,6.62,6.67,3.92
22616,1.5,Premium,H,VS2,60.6,61.0,10668,7.34,7.31,4.44
19995,1.22,Good,G,VS2,59.9,61.0,8533,6.88,6.91,4.13
22613,1.52,Good,F,SI1,63.6,54.0,10664,7.33,7.22,4.63
14526,1.01,Premium,G,VS2,62.1,59.0,5864,6.43,6.38,3.98
33079,0.47,Premium,I,SI2,61.5,62.0,814,5.01,4.95,3.06
15787,1.02,Ideal,H,VS1,61.4,57.0,6317,6.47,6.44,3.97
10946,1.01,Premium,F,SI1,61.8,59.0,4899,6.34,6.41,3.94
50725,0.7,Ideal,H,SI1,62.5,56.0,2294,5.64,5.69,3.54
51795,0.7,Premium,E,VS2,63.0,61.0,2415,5.64,5.51,3.51
52062,0.7,Good,E,SI2,63.5,56.0,2453,5.6,5.68,3.58
52606,0.83,Premium,E,SI2,62.0,61.0,2544,6.05,5.98,3.73
33105,0.32,Ideal,E,VVS2,62.2,53.0,816,4.39,4.42,2.74
24739,2.17,Premium,F,SI2,59.3,61.0,13084,8.6,8.53,5.08
50746,0.81,Fair,I,VS1,66.5,53.0,2297,5.76,5.83,3.86
44690,0.5,Ideal,D,VS2,61.5,57.0,1612,5.07,5.11,3.13
18331,1.01,Ideal,E,VS1,60.4,59.0,7458,6.52,6.5,3.93
47154,0.52,Very Good,G,VVS2,63.2,57.0,1833,5.08,5.11,3.22
30506,0.31,Good,D,SI1,63.7,54.0,732,4.35,4.31,2.76
9140,0.93,Very Good,E,SI1,62.5,58.0,4537,6.18,6.24,3.88
22294,1.7,Very Good,I,SI1,63.1,57.0,10341,7.51,7.46,4.72
47460,0.53,Ideal,D,VS2,61.4,56.0,1857,5.2,5.23,3.2
1451,0.81,Ideal,F,SI1,61.9,57.0,2977,5.98,6.01,3.71
22704,0.34,Ideal,F,SI1,59.4,57.0,630,4.58,4.54,2.71
53494,1.01,Premium,J,SI2,58.3,62.0,2683,6.49,6.43,3.77
13159,1.01,Good,D,SI1,63.1,60.0,5443,6.32,6.39,4.01
1920,0.7,Good,D,VS2,57.7,60.0,3082,5.83,5.86,3.37
15324,1.23,Ideal,H,SI2,62.4,57.0,6152,6.79,6.84,4.25
44877,0.5,Premium,E,VS2,62.9,60.0,1629,5.04,5.01,3.16
42650,0.4,Premium,G,IF,59.8,58.0,1333,4.79,4.85,2.88
32634,0.36,Ideal,J,VS2,61.5,55.0,459,4.6,4.63,2.84
25258,2.26,Premium,H,SI2,61.1,57.0,13885,8.45,8.4,5.15
21180,1.28,Premium,G,VS1,60.9,58.0,9335,7.01,7.09,4.29
7585,1.13,Premium,H,SI1,62.6,60.0,4256,6.68,6.62,4.16
67,0.31,Very Good,G,SI1,63.3,57.0,553,4.33,4.3,2.73
25907,2.01,Very Good,G,SI1,63.5,60.0,15038,7.98,7.89,5.04
47879,0.58,Ideal,G,VS1,61.5,55.0,1911,5.36,5.41,3.31
38052,0.4,Very Good,F,VVS2,60.5,57.0,1012,4.76,4.79,2.89
48069,0.56,Ideal,H,VVS1,60.8,57.0,1929,5.3,5.35,3.24
42546,0.85,Fair,H,I1,61.0,61.0,1324,6.2,6.0,3.73
16960,1.2,Ideal,I,VS1,62.8,55.0,6774,6.79,6.75,4.25
2286,0.9,Good,H,SI2,62.4,61.0,3160,6.03,6.11,3.79
23140,1.51,Very Good,G,VS2,59.3,58.0,11161,7.32,7.49,4.39
38865,0.4,Premium,F,VS1,61.5,59.0,1050,4.76,4.71,2.91
19013,1.57,Very Good,J,VS2,60.2,59.0,7832,7.53,7.61,4.56
44516,0.52,Ideal,D,SI1,60.9,57.0,1600,5.17,5.21,3.16
38436,0.49,Premium,G,SI1,60.6,60.0,1026,5.1,5.06,3.08
11217,0.93,Premium,F,VS2,61.7,58.0,4961,6.22,6.29,3.86
47749,0.54,Very Good,D,VS2,61.7,58.0,1892,5.16,5.24,3.21
20676,1.01,Ideal,G,IF,62.2,61.0,8957,6.34,6.4,3.96
3628,0.76,Ideal,E,VS2,62.1,56.0,3431,5.83,5.87,3.63
19090,1.56,Good,H,SI1,63.7,57.0,7862,7.34,7.25,4.65
28811,0.4,Good,E,SI1,64.2,56.0,682,4.66,4.69,3.0
43253,0.42,Ideal,E,VVS1,62.1,55.0,1400,4.78,4.81,2.98
9133,1.0,Premium,H,VS2,61.9,61.0,4536,6.37,6.23,3.9
41120,0.63,Ideal,H,SI2,61.7,55.0,1196,5.51,5.56,3.41
35195,0.31,Ideal,G,IF,61.2,56.0,891,4.36,4.4,2.68
2837,0.7,Ideal,E,VS2,62.6,55.0,3268,5.66,5.68,3.55
6651,0.9,Premium,E,SI1,62.7,62.0,4092,6.22,6.1,3.85
37688,0.43,Ideal,D,SI1,62.5,55.0,993,4.83,4.8,3.01
19681,0.4,Very Good,E,SI2,58.7,59.0,622,4.78,4.82,2.82
28204,0.4,Very Good,D,SI2,62.8,56.0,666,4.7,4.73,2.96
17984,1.07,Ideal,G,VS2,61.9,55.0,7275,6.55,6.57,4.06
44216,0.55,Ideal,D,SI1,62.1,56.0,1571,5.21,5.25,3.25
10401,0.31,Very Good,G,SI1,63.2,57.0,593,4.3,4.27,2.71
38108,0.36,Ideal,E,VS2,62.1,55.0,1013,4.58,4.54,2.83
21558,1.0,Good,F,IF,60.7,64.0,9660,6.42,6.4,3.89
48262,0.7,Good,F,SI1,64.3,63.0,1955,5.55,5.58,3.58
12492,1.08,Ideal,D,SI2,61.6,57.0,5256,6.58,6.62,4.07
31776,0.42,Very Good,H,VS2,62.9,56.0,773,4.72,4.79,2.99
17585,1.14,Premium,G,VS2,60.9,57.0,7079,6.79,6.73,4.12
31813,0.43,Premium,D,SI1,61.0,58.0,774,4.83,4.88,2.96
47013,0.56,Very Good,E,VS2,61.8,56.0,1819,5.28,5.31,3.27
25355,0.28,Very Good,E,VVS2,59.8,57.0,642,4.28,4.32,2.57
48865,0.71,Ideal,J,VS1,61.9,55.0,2034,5.75,5.69,3.54
34806,0.31,Very Good,E,VVS1,62.3,59.0,878,4.32,4.38,2.71
40466,0.32,Ideal,D,VVS1,61.9,56.0,1140,4.39,4.36,2.71
38362,0.33,Ideal,D,VVS2,61.1,56.0,1021,4.46,4.44,2.72
7044,1.02,Very Good,F,SI2,60.2,61.0,4162,6.48,6.52,3.91
22116,1.52,Very Good,H,SI1,62.5,58.0,10145,7.28,7.34,4.57
15716,0.36,Premium,G,SI2,60.8,58.0,608,4.61,4.57,2.79
30837,0.33,Premium,H,VS1,59.5,59.0,743,4.53,4.48,2.68
30702,0.3,Very Good,F,VVS2,62.4,58.0,737,4.25,4.28,2.66
9269,1.22,Premium,I,VS2,61.6,59.0,4562,6.86,6.81,4.21
43900,0.29,Ideal,H,VVS2,61.7,56.0,511,4.29,4.33,2.66
12024,1.0,Premium,F,SI1,62.1,59.0,5152,6.39,6.36,3.96
49668,0.7,Ideal,I,VS1,63.0,54.0,2142,5.63,5.7,3.57
13252,1.1,Premium,H,SI1,60.7,59.0,5476,6.72,6.7,4.07
41500,0.62,Premium,F,SI2,59.1,58.0,1234,5.6,5.57,3.3
30442,0.32,Premium,H,VVS1,61.5,59.0,730,4.37,4.41,2.7
48604,0.77,Premium,G,SI2,61.2,58.0,1996,5.99,5.96,3.64
2055,0.32,Premium,G,VS2,62.6,60.0,561,4.33,4.36,2.72
27626,1.83,Premium,G,VS2,60.5,59.0,18525,7.99,7.89,4.8
43554,0.52,Ideal,D,SI1,61.2,57.0,1429,5.18,5.22,3.18
25736,1.26,Premium,D,VVS2,60.5,58.0,14663,6.99,7.03,4.24
16182,1.25,Ideal,E,SI1,61.1,57.0,6468,6.93,6.89,4.22
52479,0.73,Ideal,I,VVS2,62.3,55.0,2519,5.77,5.76,3.59
44751,0.51,Premium,F,VS2,61.4,58.0,1619,5.13,5.09,3.14
37021,0.33,Premium,G,VVS2,61.7,58.0,965,4.42,4.39,2.72
13928,1.1,Very Good,F,SI1,60.5,60.0,5667,6.65,6.67,4.03
1296,0.79,Premium,F,VS2,63.0,59.0,2953,5.84,5.8,3.66
34923,0.24,Good,F,VS1,60.8,64.0,373,3.96,4.0,2.42
35067,0.32,Very Good,F,VVS1,61.6,56.0,886,4.37,4.41,2.7
22062,1.82,Very Good,J,VS1,62.2,56.0,10090,7.83,7.96,4.91
16011,1.01,Very Good,G,VS2,61.6,60.0,6406,6.42,6.47,3.97
998,0.74,Premium,D,VS2,61.8,58.0,2897,5.81,5.77,3.58
22516,1.51,Fair,G,VS2,58.1,67.0,10553,7.59,7.49,4.38
2135,0.71,Ideal,G,VS1,60.9,56.6,3123,5.75,5.79,3.52
33384,0.34,Ideal,E,VS1,62.4,54.0,827,4.45,4.49,2.79
44792,0.5,Very Good,E,VS2,61.1,61.0,1624,5.11,5.13,3.13
36312,0.32,Premium,H,VVS1,62.9,58.0,936,4.37,4.34,2.74
21301,1.54,Ideal,H,SI2,60.9,56.4,9452,7.43,7.45,4.53
22864,2.0,Very Good,J,SI2,60.9,54.0,10907,8.12,8.17,4.96
378,0.7,Very Good,F,VS1,59.9,60.0,2810,5.77,5.84,3.48
34040,0.46,Ideal,I,SI1,61.9,55.0,850,4.97,4.98,3.08
12511,1.01,Premium,H,VS2,61.9,57.0,5260,6.42,6.35,3.95
48845,0.53,Ideal,H,VS2,61.4,56.0,2031,5.2,5.23,3.2
48854,0.82,Good,J,SI1,57.4,59.0,2033,6.19,6.25,3.57
50688,0.51,Very Good,D,VVS2,63.1,58.0,2289,5.1,5.07,3.21
19192,1.59,Ideal,J,SI1,61.3,57.0,7943,7.43,7.52,4.58
29575,0.41,Ideal,E,SI1,61.8,56.0,705,4.77,4.78,2.95
23380,0.36,Premium,H,VS1,60.5,59.0,631,4.6,4.63,2.79
42386,0.61,Ideal,G,SI2,60.5,56.0,1306,5.49,5.59,3.35
47150,0.72,Ideal,J,VS1,62.3,55.0,1832,5.77,5.69,3.57
20779,1.0,Ideal,F,VVS2,59.7,60.0,9014,6.48,6.52,3.88
21893,1.61,Premium,I,VS1,62.2,58.0,9961,7.46,7.55,4.67
12187,1.01,Very Good,H,VS2,62.0,59.0,5186,6.45,6.48,4.01
2056,0.32,Very Good,H,VS1,60.5,59.0,561,4.41,4.42,2.67
41435,0.42,Ideal,F,VS1,61.6,55.0,1228,4.84,4.87,2.99
50136,0.7,Very Good,H,SI1,62.1,59.0,2213,5.62,5.66,3.5
22314,1.59,Very Good,H,SI1,62.2,58.0,10356,7.45,7.48,4.64
16944,1.28,Very Good,H,SI2,60.4,61.0,6766,7.08,7.03,4.26
43728,0.51,Ideal,H,VS1,61.1,56.0,1438,5.11,5.16,3.14
8288,0.74,Ideal,F,IF,61.9,55.0,4383,5.79,5.84,3.6
6248,0.9,Good,G,SI1,62.5,62.0,4008,6.04,6.09,3.79
39202,0.38,Premium,G,VVS1,61.3,57.0,1064,4.68,4.62,2.85
25993,2.0,Premium,J,VVS2,63.0,59.0,15214,8.0,7.97,5.03
42495,0.51,Very Good,F,SI1,61.7,55.0,1320,5.14,5.16,3.18
53926,0.71,Ideal,E,SI1,61.9,56.0,2756,5.71,5.73,3.54
6044,0.32,Premium,E,SI2,59.7,60.0,576,4.45,4.43,2.65
39774,0.36,Premium,D,VS2,61.0,58.0,1094,4.62,4.59,2.81
3836,1.0,Fair,H,SI2,66.1,59.0,3472,6.18,6.13,4.07
39015,0.43,Very Good,G,VVS2,62.3,60.0,1056,4.78,4.85,3.0
10125,1.01,Very Good,D,SI2,61.5,56.0,4719,6.39,6.46,3.95
27124,2.01,Good,F,SI2,64.0,58.0,17313,7.94,7.83,5.05
31378,0.31,Premium,H,IF,60.4,58.0,761,4.41,4.43,2.67
33234,0.42,Ideal,G,VS1,61.0,56.0,823,4.82,4.86,2.95
28422,0.42,Very Good,H,SI1,61.5,54.0,670,4.87,4.89,3.0
31481,0.34,Premium,G,VS2,60.2,58.0,765,4.55,4.52,2.73
12530,1.21,Premium,J,SI1,62.2,57.0,5266,6.84,6.76,4.23
12038,0.34,Very Good,E,SI1,62.9,55.0,596,4.47,4.5,2.82
46296,0.3,Premium,I,VVS2,61.0,60.0,526,4.3,4.36,2.64
52773,0.75,Ideal,I,VS1,61.9,54.1,2564,5.82,5.85,3.61
33994,0.42,Premium,G,VS2,62.0,58.0,847,4.77,4.81,2.97
50547,0.7,Very Good,H,VS2,62.3,56.0,2276,5.66,5.7,3.54
53193,0.7,Very Good,G,VS2,62.2,61.0,2633,5.54,5.59,3.46
31361,0.4,Very Good,G,VS1,60.4,57.0,760,4.76,4.77,2.88
7030,0.94,Premium,G,SI1,61.3,61.0,4159,6.33,6.27,3.86
51906,0.73,Ideal,E,SI2,60.4,56.0,2434,5.81,5.89,3.54
46419,0.5,Ideal,E,VS2,60.8,55.0,1768,5.19,5.16,3.15
8098,1.04,Ideal,I,SI1,61.7,57.0,4344,6.49,6.54,4.02
4596,0.7,Ideal,H,VS2,60.8,56.0,3656,5.74,5.77,3.5
18489,1.01,Good,E,VS1,63.8,55.0,7528,6.32,6.41,4.06
440,0.95,Fair,F,SI2,56.0,60.0,2815,6.62,6.53,3.68
7027,1.12,Ideal,G,SI2,62.8,54.0,4158,6.7,6.64,4.19
2163,0.74,Ideal,G,SI1,61.3,57.0,3130,5.81,5.83,3.57
15982,1.21,Fair,G,SI1,64.6,60.0,6397,6.69,6.62,4.3
2871,0.9,Premium,I,SI1,59.6,60.0,3276,6.37,6.24,3.76
13492,1.01,Fair,G,VS2,64.5,57.0,5538,6.26,6.2,4.02
39309,0.5,Fair,F,SI1,64.7,60.0,1069,4.99,4.84,3.18
39207,0.54,Ideal,F,SI2,62.2,56.0,1065,5.21,5.24,3.25
8556,1.01,Premium,E,SI2,59.6,61.0,4434,6.59,6.56,3.92
9295,0.91,Premium,G,VS1,62.5,61.0,4570,6.17,6.05,3.82
38032,0.38,Ideal,F,VVS2,62.0,54.1,1010,4.66,4.68,2.9
19833,1.11,Ideal,G,VS2,61.6,56.0,8400,6.62,6.65,4.09
27541,2.3,Ideal,H,SI2,61.6,56.0,18304,8.48,8.52,5.24
2042,0.32,Ideal,H,VS1,61.3,55.0,561,4.41,4.43,2.71
35753,0.46,Fair,G,SI1,63.4,68.0,911,4.88,4.8,3.07
53,0.22,Premium,E,VS2,61.6,58.0,404,3.93,3.89,2.41
37125,0.39,Very Good,E,VVS2,61.9,58.0,971,4.66,4.68,2.89
17948,1.06,Ideal,G,VS2,62.3,56.0,7255,6.49,6.54,4.06
13784,1.03,Very Good,H,VS2,59.9,59.0,5620,6.5,6.52,3.9
2656,0.7,Premium,G,VVS1,62.8,58.0,3234,5.68,5.62,3.55
6439,1.29,Very Good,G,SI2,63.2,54.0,4045,6.96,6.94,4.39
41260,0.31,Premium,H,SI2,59.5,59.0,501,4.45,4.39,2.63
25750,2.16,Ideal,J,SI1,63.0,55.0,14691,8.2,8.24,5.18
18499,1.15,Premium,G,VS1,61.7,58.0,7535,6.73,6.7,4.14
5638,0.9,Premium,G,SI1,61.0,60.0,3879,6.17,6.12,3.75
23774,2.45,Very Good,H,SI2,63.5,58.0,11830,8.7,8.58,5.49
53281,0.3,Ideal,D,SI1,62.2,56.0,552,4.25,4.3,2.66
44680,0.53,Ideal,D,VS2,60.2,55.0,1610,5.26,5.3,3.18
5299,1.01,Fair,E,SI2,60.0,60.0,3801,6.48,6.38,3.86
34557,0.38,Very Good,H,VS2,60.4,56.0,871,4.71,4.73,2.85
10231,1.06,Ideal,I,SI1,61.9,54.0,4745,6.56,6.59,4.07
20783,1.53,Premium,I,SI1,62.6,57.0,9022,7.38,7.29,4.59
12050,0.34,Good,I,VVS2,63.1,56.0,596,4.43,4.47,2.81
39625,0.35,Premium,I,VS2,61.2,58.0,491,4.55,4.57,2.79
8988,1.2,Ideal,J,SI2,59.1,62.0,4509,6.97,6.94,4.11
29929,0.5,Fair,F,I1,63.8,58.0,713,5.08,4.97,3.21
4849,0.71,Ideal,F,VS1,61.9,56.0,3710,5.7,5.74,3.54
7222,1.04,Very Good,I,SI1,63.2,54.0,4193,6.49,6.42,4.08
30559,0.31,Ideal,D,VS2,62.5,56.0,734,4.34,4.36,2.72
19106,1.51,Good,F,SI2,62.9,55.0,7875,7.22,7.28,4.56
6617,0.9,Premium,H,VS2,61.8,56.0,4082,6.25,6.18,3.84
23849,2.0,Fair,G,SI1,65.5,58.0,11935,7.82,7.73,5.09
8267,0.9,Premium,D,SI1,62.7,58.0,4381,6.09,6.15,3.84
40164,0.31,Premium,E,VVS2,62.2,56.0,1116,4.31,4.28,2.67
40817,0.32,Ideal,E,IF,61.9,56.0,1170,4.42,4.4,2.73
35263,0.3,Ideal,E,VVS1,61.8,56.0,895,4.3,4.31,2.66
23580,2.72,Ideal,H,I1,59.6,55.0,11594,9.17,9.13,5.45
15100,1.42,Ideal,I,VS2,62.9,57.0,6069,7.21,7.07,4.49
30403,0.32,Premium,G,VVS2,61.2,59.0,730,4.39,4.44,2.7
45920,0.53,Ideal,E,VS2,62.1,56.0,1721,5.17,5.2,3.22
18721,1.17,Very Good,H,IF,59.3,59.0,7644,6.92,6.98,4.12
15387,0.29,Very Good,G,VVS1,61.5,57.0,607,4.24,4.27,2.62
4421,1.0,Premium,E,SI2,59.9,55.0,3612,6.48,6.4,3.86
51816,0.64,Ideal,F,VS2,62.3,56.0,2419,5.51,5.53,3.44
8848,1.01,Fair,E,SI1,65.1,61.0,4480,6.27,6.24,4.07
5931,1.1,Ideal,E,I1,61.9,56.0,3942,6.63,6.59,4.09
22993,1.61,Ideal,H,VS2,61.4,57.0,11045,7.52,7.57,4.63
29844,0.3,Premium,D,VS2,60.4,59.0,710,4.33,4.35,2.62
9944,0.96,Good,D,SI1,61.0,61.0,4693,6.29,6.33,3.85
13938,1.0,Very Good,D,SI1,59.8,59.0,5671,6.47,6.51,3.88
44948,0.5,Good,D,VS2,63.3,54.0,1635,5.04,5.07,3.2
47987,0.25,Very Good,D,VVS1,63.8,54.0,533,3.94,3.99,2.53
31228,0.32,Good,D,SI1,63.6,56.0,756,4.37,4.34,2.77
48024,0.7,Good,J,VVS2,64.3,56.0,1922,5.57,5.63,3.6
19866,2.68,Premium,G,I1,58.6,60.0,8419,9.11,9.07,5.33
19278,1.21,Ideal,G,VS2,61.8,57.0,8001,6.83,6.79,4.21
18996,1.01,Premium,E,VS1,60.8,59.0,7821,6.42,6.46,3.92
48406,0.61,Very Good,H,VVS2,60.5,57.0,1970,5.52,5.54,3.35
31689,0.4,Very Good,H,VS1,61.8,53.0,770,4.76,4.78,2.95
40779,0.35,Ideal,D,VVS1,61.5,57.0,1167,4.52,4.55,2.79
10386,0.38,Ideal,I,SI1,61.8,54.0,593,4.66,4.7,2.89
5352,0.74,Ideal,D,VS1,61.7,55.0,3813,5.79,5.85,3.59
